Codi_centre;Denominació_completa;Adreça;Codi_postal;Telèfon;Codi_delegació;Nom_delegació;Codi_comarca;Nom_comarca;Codi_municipi;Nom_municipi;E-mail_centre
8005242;Escola Pia de Nostra Senyora;c. Diputació, 275-277;8007;934881166;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8005242@xtec.cat
8005266;Sagrat Cor-Diputació;c. Diputació, 326;8009;932656361;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8005266@xtec.cat
8005357;Collège Ferdinand de Lesseps;Gran Via de les Corts Catalanes, 707;8013;932321612;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8005357@xtec.cat
8005370;Jesuïtes Gràcia - Kostka;c. Antequera, 2-4;8024;932103605;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8005370@xtec.cat
8005382;Escolàpies Llúria-Barcelona;c. Roger de Llúria, 64;8009;934882166;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8005382@xtec.cat
8005394;Lestonnac;c. Pau Claris, 131;8009;932159900;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8005394@xtec.cat
8005400;Santa Claus;c. Lleó XIII, 12;8022;934171847;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8005400@xtec.cat
8005412;Lleó XIII;c. Lleó XIII, 16-18-20;8022;934175001;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8005412@xtec.cat
8005436;Dominiques Barcelona;c. Mallorca, 349;8013;932073165;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8005436@xtec.cat
8005473;San Nicolás;c. Provença, 283;8037;932154953;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8005473@xtec.cat
8005564;Maristes La Immaculada;c. València, 370;8009;934582904;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8005564@xtec.cat
8005618;Vedruna Àngels Barcelona;pl. dels Àngels, 3;8001;933186298;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8005618@xtec.cat
8005746;Escola Pia Sant Antoni;rda. Sant Pau, 72;8001;934410605;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8005746@xtec.cat
8005761;IPSE;c. Casanova, 175;8036;933215099;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8005761@xtec.cat
8005771;Sagrat Cor-Esclaves;rbla. de Catalunya, 83;8008;932152522;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8005771@xtec.cat
8005801;Mare de Déu del Roser;c. Consell de Cent, 214;8011;934531080;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8005801@xtec.cat
8005965;Sant Francesc d'Assís;pl. Universitat, 2;8007;934545954;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8005965@xtec.cat
8006052;FEP Sant Josep Oriol;c. Villarroel, 85;8011;934536268;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8006052@xtec.cat
8006118;Proa;c. Almeria, 57;8014;934219529;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8006118@xtec.cat
8006143;Josep Tous;c. Begur, 10-20;8028;934224640;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8006143@xtec.cat
8006209;FEP Sant Medir;c. Constitució, 15;8014;934217150;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8006209@xtec.cat
8006465;Nostra Senyora del Carme;ptge. Elena Girol, 10;8028;933396277;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8006465@xtec.cat
8006477;Lloret;c. Sants, 99;8014;933329943;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8006477@xtec.cat
8006490;Montserrat;c. Sant Crist, 60-62;8014;934210711;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8006490@xtec.cat
8006532;Maristes Sants - les Corts;c. Vallespir, 160;8014;934908625;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8006532@xtec.cat
8006702;Inglés;c. Montornés, 37;8023;932138864;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8006702@xtec.cat
8006751;Virolai;c. Ceuta, s/n;8032;932846343;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8006751@xtec.cat
8006908;Vedruna Gràcia Barcelona;c. Gran de Gràcia, 228-240;8012;932188269;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8006908@xtec.cat
8006945;Acis-Artur Martorell;pl. Can Baró, 1-3;8024;932842418;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8006945@xtec.cat
8006970;Sant Josep;c. Montseny, 31-39;8012;932372019;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8006970@xtec.cat
8006994;Sant Josep-Teresianes;c. Nàpols, 359/Trav Gracia, 256-262;8025;932075711;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8006994@xtec.cat
8007032;La Salle Gràcia;pl. del Nord, 14;8024;932922118;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8007032@xtec.cat
8007101;Reina Elisenda;c. Olot, 18;8024;932844080;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8007101@xtec.cat
8007202;Escola Patronat Domènech;c. Sant Pere Màrtir, 1;8012;932370035;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8007202@xtec.cat
8007445;Escola Pia Luz Casanova;c. Almansa, 52-54;8042;933596181;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8007445@xtec.cat
8007469;FEDAC-Amilcar;c. Amílcar, 10;8031;933571554;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8007469@xtec.cat
8007482;Sant Lluís;c. Arítjols, 12-14;8016;933544387;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8007482@xtec.cat
8007494;Sagrada Família;c. Arquímedes, 60-68;8030;933458895;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8007494@xtec.cat
8007524;Prínceps 23 d'Abril;c. Artesania, 38;8031;933537591;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8007524@xtec.cat
8007597;La Salle Congrés;c. Cardenal Tedeschini, 50;8027;932430133;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8007597@xtec.cat
8007603;Arrels;c. Cardenal Tedeschini, 70;8027;933524454;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8007603@xtec.cat
8007721;Jesús Maria;av. Meridiana, 392-406;8030;933113111;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8007721@xtec.cat
8007858;Escolàpies Sant Martí - Barcelona;c. Joan de Peguera, 42;8026;934569303;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8007858@xtec.cat
8007871;Sant Ferran;c. Joan Riera, 46;8042;933548991;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8007871@xtec.cat
8007913;Mare de Déu de Núria;c. Mallorca, 598;8026;932456629;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8007913@xtec.cat
8008012;San Rafael;c. Menorca, 80-82;8020;933139292;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008012@xtec.cat
8008036;Joan Roca 1953;av. Meridiana, 237-243-253;8027;933403408;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008036@xtec.cat
8008191;Santa Maria dels Apòstols;c. Pere IV, 562/rbla. Prim, 146-152;8019;933149011;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008191@xtec.cat
8008267;FEP L'Esperança;c. Quito, 25-37;8030;933457745;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008267@xtec.cat
8008279;FEDAC-Sant Andreu;c. Ramon Batlle, 39-45;8030;933468001;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008279@xtec.cat
8008309;FEP Mare Alfonsa Cavín;av. Rasos de Peguera, 57 bis;8033;933594996;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008309@xtec.cat
8008361;Cor de Maria-Sabastida;c. Sabastida, 12;8031;934073810;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008361@xtec.cat
8008371;Mare de Déu dels Àngels;c. Sagrera, 80-82;8027;933523909;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008371@xtec.cat
8008401;FEP Bon Pastor;c. Sant Adrià, 134;8030;933140451;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008401@xtec.cat
8008449;Escola Turó Blau;c. Gran de San Andreu,2;8030;933468602;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008449@xtec.cat
8008462;Jesús, Maria i Josep;c. Sant Sebastià, 55;8030;933112161;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008462@xtec.cat
8008474;Valldaura;c. Santa Engràcia, 110;8016;933591395;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008474@xtec.cat
8008504;Providencia del Corazón de Jesús;c. Scala Dei, 1-13;8031;934275121;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008504@xtec.cat
8008516;Mare de Déu de la Soledat;c. Segre, 35;8030;933110311;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008516@xtec.cat
8008531;Amor de Dios;c. Teide, s/n;8031;934293921;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008531@xtec.cat
8008656;Ramon Llull;c. Biscaia, 439;8027;933518214;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008656@xtec.cat
8008681;Ginesta;c. Circumval·lació, s/n;8110;935758893;408;Vallès Occidental;40;Vallès Occident;8125;Montcada i Reixac;a8008681@xtec.cat
8008701;Grey;pg. Valldaura, 208;8042;933504040;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008701@xtec.cat
8008747;Mireia;c. Ausiàs March, 62-64;8010;932454998;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008747@xtec.cat
8008784;Sant Gabriel;Gran Via Corts Catalanes, 1192-1196;8020;933149560;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008784@xtec.cat
8008796;Verns;c. Cantàbria, 31;8020;933135051;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008796@xtec.cat
8008826;Miró;c. Cristóbal de Moura, 153-157;8019;933072506;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008826@xtec.cat
8008851;Voramar;c. Ramon Turró, 130-138;8005;932251324;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008851@xtec.cat
8008930;San Francisco;c. Treball, 213;8020;933132665;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008930@xtec.cat
8008981;Sagrat Cor Besòs;c. Lluís Borrassà, 12-18;8019;933052201;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8008981@xtec.cat
8009016;Roig Tesalia;c. Marina, 333;8025;934364051;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009016@xtec.cat
8009156;Sagrado Corazón;c. Ribes, 65;8013;932312606;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009156@xtec.cat
8009171;Escola Casas;c. Sant Joan de Malta, 44;8018;933004265;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009171@xtec.cat
8009235;FEP Santíssima Trinitat;c. Mare de Déu de Lorda, 3-5;8033;932744195;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009235@xtec.cat
8009247;Grèvol;c. Provençals, 9;8019;933031103;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009247@xtec.cat
8009260;Jesuïtes Clot - El Clot;c. València, 680;8027;933516011;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009260@xtec.cat
8009430;Didac;c. Cardenal Reig, 16;8028;933344020;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009430@xtec.cat
8009454;FEP Sant Ramon;c. Collblanc, 72;8028;933339972;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009454@xtec.cat
8009466;Sant Ramon Nonat-Sagrat Cor;c. Collblanc, 86;8028;934490570;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009466@xtec.cat
8009491;Montserrat;ptge. de Xile, 13-15;8028;934490529;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009491@xtec.cat
8009508;FEP Santa Teresa de Lisieux;c. Déu i Mata, 67;8029;934309318;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009508@xtec.cat
8009636;Sant Miquel;c. Rosselló, 175;8036;934104005;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009636@xtec.cat
8009673;Pare Manyanet;Travessera de les Corts, 331;8029;934396700;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009673@xtec.cat
8009697;IPSI;c. Comte Borrell, 243-249;8029;933235014;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009697@xtec.cat
8009776;Escola Arc Iris;c. Arc de Sant Martí, 78;8032;934362617;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009776@xtec.cat
8009806;FEDAC-Horta;c. Campoamor, 49;8031;934275496;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009806@xtec.cat
8009934;La Salle Horta;c. Doctor Letamendi, 63;8031;934271500;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009934@xtec.cat
8009971;Guinardó;c. Doctor Valls, 11;8041;934353940;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009971@xtec.cat
8009995;Regina Carmeli;c. Eduard Toda, 37;8031;934278371;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8009995@xtec.cat
8010006;Nou Patufet;c. Bruniquer, 25-27;8012;932856327;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8010006@xtec.cat
8010031;Grimm;c. Sant Quintí, 19;8026;934366162;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8010031@xtec.cat
8010055;Princesa Margarita;pg. Font d'En Fargues, 15-17;8032;934290313;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8010055@xtec.cat
8010146;Escola del Mar;c. Gènova, 12;8026;934364751;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8010146@xtec.cat
8010171;Immaculada Concepció;c. Granollers, 28;8032;934295537;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8010171@xtec.cat
8010201;Escola Parc del Guinardó;c. Garriga i Roca, s/n;8041;934368637;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8010201@xtec.cat
8010304;Santa Teresa de Jesús;c. Llobregós, 130-132;8032;933576615;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8010304@xtec.cat
8010341;Vedruna Immaculada Barcelona;c. Dos de Maig, 247-251;8013;932463200;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8010341@xtec.cat
8010432;Sagrada Família-Horta;c. Peris Mencheta, 26-46;8032;933570208;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8010432@xtec.cat
8010468;Palcam;c. Rosalía de Castro, 30-34;8025;934359749;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8010468@xtec.cat
8010501;Claret;av. Sant Antoni Maria Claret, 49;8025;932081830;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8010501@xtec.cat
8010547;Mare de Déu del Coll;c. Santuari, 28-30;8032;932846543;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8010547@xtec.cat
8010641;Abat Oliba-Spínola;av. Mare de Déu de Montserrat, 86;8024;934554680;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8010641@xtec.cat
8010821;Magòria;c. Santa Dorotea, 5;8004;934236574;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8010821@xtec.cat
8010882;Molina;c. Lorena, 65-71;8042;933533810;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8010882@xtec.cat
8010912;Escola Ignasi Iglésias;pg. Torras i Bages, 108;8030;933451820;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8010912@xtec.cat
8010961;La Salle Barceloneta;c. Balboa, 18-20;8003;933195475;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8010961@xtec.cat
8011096;Piaget;c. Llobregós, 194;8032;934296102;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8011096@xtec.cat
8011199;Adela de Trenquelleón;av. Guipúscoa, 24;8018;933074850;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8011199@xtec.cat
8011266;Aspace;Parc de Montjuïc (Tres Pins, s/n);8038;933258300;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8011266@xtec.cat
8011281;Inst. Pedagogia Terapèut. Jeroni de Moragas;c. Panamà, 18;8034;932038702;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8011281@xtec.cat
8011291;Pedralbes;c. Casa Mora, 7;8034;932037730;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8011291@xtec.cat
8011394;Sant Joan Bosco;pg. Vall d'Hebron, 258-260;8035;934280250;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8011394@xtec.cat
8011424;Sants Innocents;c. Cardenal Tedeschini, 29 bis;8027;933408192;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8011424@xtec.cat
8011448;Gravi;av. Vallcarca, 258;8023;932111183;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8011448@xtec.cat
8011451;Aspasim;c. Mont d'Orsà, 22-24;8017;934068409;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8011451@xtec.cat
8011606;Asunción de Nuestra Señora;rbla. del Poblenou, 94-96;8005;933000931;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8011606@xtec.cat
8011643;FEP Aprenents EE;c. Saldes, 3;8035;932116642;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8011643@xtec.cat
8011941;Escola Pia Balmes;c. Balmes, 208;8006;932178612;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8011941@xtec.cat
8012027;Frederic Mistral-Tècnic Eulàlia;c. Lluís Muntadas, 3-5-7;8035;932118954;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8012027@xtec.cat
8012714;Institut Anna Gironella de Mundet;pg. Vall d'Hebron, s/n;8035;934280292;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8012714@xtec.cat
8012970;LLI privada Kasperle;c. Gran de Gràcia, 97;8012;932370572;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8012970@xtec.cat
8013071;FEP Nostra Senyora de Montserrat EE;c. Bronze, 18-20;8038;933312088;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8013071@xtec.cat
8013093;Institut Montjuïc;c. Cisell, 19;8038;932230221;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8013093@xtec.cat
8013101;Institut Joan d'Àustria;c. Selva de Mar, 211;8020;933073402;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8013101@xtec.cat
8013111;Institut Jaume Balmes;c. Pau Claris, 121;8009;934870301;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8013111@xtec.cat
8013135;Institut Moisès Broggi;c. Sant Quintí, 32-50;8041;934368903;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8013135@xtec.cat
8013147;Institut Sants;c. Dolors Batlle i Sunyer, 9-13;8014;934902466;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8013147@xtec.cat
8013159;Institut Infanta Isabel d'Aragó;pl. d'Angeleta Ferrer, 1;8020;933073413;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8013159@xtec.cat
8013160;Institut Poeta Maragall;c. Provença, 187;8036;934534782;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8013160@xtec.cat
8013184;Institut Bernat Metge;c. Menorca, 55;8020;933149611;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8013184@xtec.cat
8013196;Institut Milà i Fontanals;pl. Josep Ma. Folch i Torres, s/n;8001;934417958;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8013196@xtec.cat
8013202;Institut Montserrat;c. Copèrnic, 84;8006;932004913;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8013202@xtec.cat
8013214;Institut Narcís Monturiol;c. Harmonia, s/n;8035;934283017;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8013214@xtec.cat
8013226;Institut Menéndez y Pelayo;Via Augusta, 140;8006;932002755;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8013226@xtec.cat
8013238;Institut Verdaguer;Parc de la Ciutadella, s/n;8003;933195733;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8013238@xtec.cat
8013275;Institut Escola del Treball;c. Comte d'Urgell, 187;8036;934309200;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8013275@xtec.cat
8013317;A. Hospitalària Sant Joan de Déu-Hospital Sant Joan de Déu;ctra. d'Esplugues, s/n;8034;932804000;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8013317@xtec.cat
